lemRank,lemma,word
4400,tuck,tuck
4400,tuck,tucking
4400,tuck,tucks
4401,defeat,defeat
4401,defeat,defeats
4402,railroad,railroad
4402,railroad,railroads
4403,frozen,frozen
4404,minimize,minimize
4404,minimize,minimizing
4404,minimize,minimized
4404,minimize,minimizes
4404,minimize,minimise
4404,minimize,minimising
4404,minimize,minimised
4404,minimize,minimises
4405,amid,amid
4406,inspection,inspection
4406,inspection,inspections
4407,cab,cab
4407,cab,cabs
4408,expected,expected
4409,nonsense,nonsense
4409,nonsense,non-sense
4409,nonsense,nonsenses
4410,leap,leap
4410,leap,leaped
4410,leap,leapt
4410,leap,leaping
4410,leap,leaps
4411,draft,drafted
4411,draft,draft
4411,draft,drafting
4411,draft,drafts
4412,rider,riders
4412,rider,rider
4413,theology,theology
4413,theology,theologies
4414,terrific,terrific
4415,accent,accent
4415,accent,accents
4416,invitation,invitation
4416,invitation,invitations
4417,reply,reply
4417,reply,replies
4418,Israeli,israelis
4418,Israeli,israeli
4419,liar,liar
4419,liar,liars
4420,oversee,oversee
4420,oversee,oversees
4420,oversee,overseeing
4420,oversee,oversaw
4420,oversee,overseen
4420,oversee,overseed
4421,awkward,awkward
4422,registration,registration
4422,registration,registrations
4423,suburban,suburban
4423,suburban,sub-urban
4424,handle,handle
4424,handle,handles
4425,momentum,momentum
4425,momentum,momenta
4426,instantly,instantly
4427,clerk,clerk
4427,clerk,clerks
4428,chin,chin
4428,chin,chins
4429,hockey,hockey
4430,laser,laser
4430,laser,lasers
4431,proposition,proposition
4431,proposition,propositions
4432,rob,robbed
4432,rob,rob
4432,rob,robbing
4432,rob,robs
4433,beam,beam
4433,beam,beams
4434,ancestor,ancestors
4434,ancestor,ancestor
4435,creativity,creativity
4436,verse,verse
4436,verse,verses
4437,casual,casual
4438,objection,objection
4438,objection,objections
4439,clever,clever
4439,clever,cleverest
4439,clever,cleverer
4440,given,given
4441,shove,shoved
4441,shove,shove
4441,shove,shoving
4441,shove,shoves
4442,revolutionary,revolutionary
4443,carbohydrate,carbohydrate
4443,carbohydrate,carbohydrates
4443,carbohydrate,carb
4443,carbohydrate,carbs
4443,carbohydrate,carbo
4443,carbohydrate,carbos
4444,steam,steam
4444,steam,steams
4445,reportedly,reportedly
4446,glance,glance
4446,glance,glances
4447,forehead,forehead
4447,forehead,foreheads
4447,forehead,fore-head
4448,resume,resume
4448,resume,resumed
4448,resume,resumes
4448,resume,resuming
4449,slide,slide
4449,slide,slides
4450,sheep,sheep
4450,sheep,sheeps
4451,good,good
4452,carpet,carpet
4452,carpet,carpets
4453,cloth,cloth
4453,cloth,cloths
4454,interior,interior
4454,interior,interiors
4455,full-time,full-time
4456,running,running
4456,running,runnings
4457,questionnaire,questionnaire
4457,questionnaire,questionnaires
4458,compromise,compromise
4458,compromise,compromised
4458,compromise,compromising
4459,departure,departure
4459,departure,departures
4460,behalf,behalf
4461,graph,graph
4461,graph,graphs
4462,diplomatic,diplomatic
4463,thief,thief
4463,thief,thieves
4464,herb,herbs
4464,herb,herb
4465,subsidy,subsidies
4465,subsidy,subsidy
4466,cast,cast
4466,cast,casts
4467,fossil,fossil
4467,fossil,fossils
4468,patrol,patrol
4468,patrol,patrols
4469,pulse,pulse
4469,pulse,pulses
4470,mechanic,mechanics
4470,mechanic,mechanic
4471,cattle,cattle
4472,screening,screening
4472,screening,screenings
4473,continuing,continuing
4474,electoral,electoral
4475,supposedly,supposedly
4476,dignity,dignity
4476,dignity,dignities
4477,prophet,prophet
4477,prophet,prophets
4478,commentary,commentary
4478,commentary,commentaries
4479,sort,sort
4479,sort,sorting
4479,sort,sorted
4479,sort,sorts
4480,spread,spread
4480,spread,spreads
4481,serving,servings
4481,serving,serving
4482,safely,safely
4483,homework,homework
4483,homework,homeworks
4484,allegedly,allegedly
4485,Android,android
4485,Android,androids
4486,alpha,alpha
4486,alpha,alphas
4487,insert,inserted
4487,insert,insert
4487,insert,inserting
4487,insert,inserts
4488,mortality,mortality
4488,mortality,mortalities
4489,contend,contend
4489,contend,contends
4489,contend,contended
4489,contend,contending
4490,elephant,elephant
4490,elephant,elephants
4491,solely,solely
4492,hurt,hurt
4493,continent,continent
4493,continent,continents
4494,attribute,attributes
4494,attribute,attribute
4495,ecosystem,ecosystem
4495,ecosystem,ecosystems
4495,ecosystem,eco-system
4495,ecosystem,eco-systems
4496,leave,leave
4497,nearby,nearby
4498,olive,olive
4499,syndrome,syndrome
4499,syndrome,syndromes
4500,minimum,minimum
4500,minimum,minimums
4500,minimum,minima
4501,catch,catch
4501,catch,catches
4502,abstract,abstract
4503,accusation,accusations
4503,accusation,accusation
4504,coming,coming
4505,sock,socks
4505,sock,sock
4506,pickup,pickup
4506,pickup,pick-up
4506,pickup,pickups
4506,pickup,pick-ups
4507,shuttle,shuttle
4507,shuttle,shuttles
4508,improved,improved
4509,calculation,calculations
4509,calculation,calculation
4510,innovative,innovative
4511,demographic,demographic
4512,accommodate,accommodate
4512,accommodate,accommodating
4512,accommodate,accommodated
4512,accommodate,accommodates
4513,jaw,jaw
4513,jaw,jaws
4514,unfair,unfair
4514,unfair,unfairest
4515,tragic,tragic
4516,comprise,comprised
4516,comprise,comprise
4516,comprise,comprising
4516,comprise,comprises
4517,faster,faster
4518,nutrition,nutrition
4519,mentor,mentor
4519,mentor,mentors
4520,stance,stance
4520,stance,stances
4521,rabbit,rabbit
4521,rabbit,rabbits
4522,pause,pause
4522,pause,pauses
4523,dot,dot
4523,dot,dots
4524,contributor,contributor
4524,contributor,contributors
4525,cooperate,cooperate
4525,cooperate,cooperating
4525,cooperate,cooperated
4525,cooperate,cooperates
4525,cooperate,co-operate
4525,cooperate,co-operating
4525,cooperate,co-operated
4525,cooperate,co-operates
4526,disk,disk
4526,disk,disks
4527,hesitate,hesitated
4527,hesitate,hesitate
4527,hesitate,hesitates
4527,hesitate,hesitating
4528,regard,regard
4529,offend,offended
4529,offend,offend
4529,offend,offends
4529,offend,offending
4530,exploit,exploit
4530,exploit,exploited
4530,exploit,exploiting
4531,compel,compelled
4531,compel,compelling
4531,compel,compel
4531,compel,compels
4532,likelihood,likelihood
4532,likelihood,likelihoods
4533,sibling,siblings
4533,sibling,sibling
4534,southeast,southeast
4534,southeast,south-east
4535,gorgeous,gorgeous
4536,undertake,undertaken
4536,undertake,undertake
4536,undertake,undertook
4536,undertake,undertaking
4536,undertake,undertakes
4537,painter,painter
4537,painter,painters
4538,residential,residential
4539,counterpart,counterparts
4539,counterpart,counterpart
4540,believer,believers
4540,believer,believer
4541,lamp,lamp
4541,lamp,lamps
4542,inmate,inmates
4542,inmate,inmate
4543,thoroughly,thoroughly
4544,trace,trace
4544,trace,traces
4545,freak,freaking
4545,freak,freaked
4545,freak,freak
4545,freak,freaks
4546,filter,filter
4546,filter,filters
4547,pillow,pillow
4547,pillow,pillows
4548,orbit,orbit
4548,orbit,orbits
4549,purse,purse
4549,purse,purses
4550,likewise,likewise
4551,cease,cease
4551,cease,ceased
4551,cease,ceases
4551,cease,ceasing
4552,passing,passing
4553,feed,feed
4553,feed,feeds
4554,vanish,vanished
4554,vanish,vanish
4554,vanish,vanishes
4554,vanish,vanishing
4555,instructional,instructional
4556,clause,clause
4556,clause,clauses
4557,mentally,mentally
4558,model,modeled
4558,model,model
4558,model,modeling
4558,model,modelled
4558,model,modelling
4558,model,models
4559,left,left
4559,left,lefts
4560,pond,pond
4560,pond,ponds
4561,neutral,neutral
4562,shield,shield
4562,shield,shields
4563,popularity,popularity
4564,cartoon,cartoon
4564,cartoon,cartoons
4565,authorize,authorized
4565,authorize,authorize
4565,authorize,authorizing
4565,authorize,authorizes
4566,combined,combined
4567,exhibit,exhibit
4567,exhibit,exhibits
4568,sink,sink
4568,sink,sinks
4569,graphic,graphics
4569,graphic,graphic
4570,darling,darling
4570,darling,darlings
4570,darling,darlingi
4571,traditionally,traditionally
4572,vendor,vendors
4572,vendor,vendor
4573,poorly,poorly
4574,conceive,conceived
4574,conceive,conceive
4574,conceive,conceiving
4574,conceive,conceives
4575,opt,opt
4575,opt,opted
4575,opt,opting
4575,opt,opts
4576,descend,descended
4576,descend,descend
4576,descend,descending
4576,descend,descends
4577,firmly,firmly
4578,beloved,beloved
4579,openly,openly
4580,gathering,gathering
4580,gathering,gatherings
4581,alien,alien
4582,stem,stem
4582,stem,stems
4582,stem,stemming
4582,stem,stemmed
4583,fever,fever
4583,fever,fevers
4584,preach,preach
4584,preach,preaching
4584,preach,preached
4584,preach,preaches
4585,interfere,interfere
4585,interfere,interfering
4585,interfere,interfered
4585,interfere,interferes
4586,arrow,arrow
4586,arrow,arrows
4587,required,required
4588,capitalism,capitalism
4588,capitalism,capitalisms
4589,kick,kick
4589,kick,kicks
4590,fork,fork
4590,fork,forks
4591,survey,surveyed
4591,survey,survey
4591,survey,surveying
4591,survey,surveys
4592,meantime,meantime
4593,presumably,presumably
4594,position,positioned
4594,position,position
4594,position,positioning
4594,position,positions
4595,racist,racist
4596,stay,stay
4596,stay,stays
4597,illusion,illusion
4597,illusion,illusions
4598,removal,removal
4598,removal,removals
4599,anxious,anxious
4600,Arab,arabs
4600,Arab,arab
4601,organism,organisms
4601,organism,organism
4602,awake,awake
4603,sculpture,sculpture
4603,sculpture,sculptures
4604,spare,spare
4604,spare,spared
4604,spare,sparing
4604,spare,spares
4605,Marine,marines
4605,Marine,marine
4606,harassment,harassment
4606,harassment,harassments
4607,drum,drum
4607,drum,drums
4608,diminish,diminished
4608,diminish,diminish
4608,diminish,diminishes
4608,diminish,diminishing
4609,helmet,helmet
4609,helmet,helmets
4610,level,level
4611,certificate,certificate
4611,certificate,certificates
4612,tribal,tribal
4613,bad,worse
4613,bad,worst
4613,bad,bad
4614,mmm,mmm
4615,sadly,sadly
4616,cart,cart
4616,cart,carts
4617,spy,spy
4617,spy,spies
4618,sunlight,sunlight
4619,delete,deleted
4619,delete,delete
4619,delete,deleting
4619,delete,deletes
4620,rookie,rookie
4620,rookie,rookies
4621,clarify,clarify
4621,clarify,clarified
4621,clarify,clarifying
4621,clarify,clarifies
4622,hunger,hunger
4622,hunger,hungers
4623,practitioner,practitioners
4623,practitioner,practitioner
4624,performer,performers
4624,performer,performer
4625,protective,protective
4626,jar,jar
4626,jar,jars
4627,programming,programming
4628,dawn,dawn
4628,dawn,dawns
4629,salmon,salmon
4629,salmon,salmons
4630,census,census
4630,census,censuses
4631,pick,pick
4631,pick,picks
4632,accomplishment,accomplishments
4632,accomplishment,accomplishment
4633,conscience,conscience
4633,conscience,consciences
4634,fortunately,fortunately
4635,minimal,minimal
4636,molecule,molecules
4636,molecule,molecule
4637,supportive,supportive
4638,sole,sole
4638,sole,soler
4639,threshold,threshold
4639,threshold,thresholds
4640,inventory,inventory
4640,inventory,inventories
4641,comply,comply
4641,comply,complied
4641,comply,complying
4641,comply,complies
4642,monetary,monetary
4643,transport,transport
4643,transport,transports
4644,shy,shy
4644,shy,shier
4644,shy,shyer
4644,shy,shyest
4644,shy,shiest
4645,drill,drilling
4645,drill,drill
4645,drill,drilled
4646,influential,influential
4647,verbal,verbal
4648,reward,rewarded
4648,reward,reward
4648,reward,rewarding
4648,reward,rewards
4649,ranking,ranking
4649,ranking,rankings
4650,gram,grams
4650,gram,gram
4651,grasp,grasp
4651,grasp,grasped
4651,grasp,grasping
4651,grasp,grasps
4652,puzzle,puzzle
4652,puzzle,puzzles
4653,envelope,envelope
4653,envelope,envelopes
4654,heat,heat
4654,heat,heated
4654,heat,heating
4654,heat,heats
4655,classify,classified
4655,classify,classify
4655,classify,classifying
4655,classify,classifies
4656,enact,enacted
4656,enact,enact
4656,enact,enacting
4656,enact,enacts
4657,unfortunate,unfortunate
4657,unfortunate,unfortunates
4658,scatter,scattered
4658,scatter,scatter
4658,scatter,scattering
4658,scatter,scatters
4659,cure,cure
4659,cure,cures
4660,time,time
4660,time,timed
4660,time,times
4660,time,timing
4661,dear,dear
4662,slice,sliced
4662,slice,slice
4662,slice,slicing
4662,slice,slices
4663,readily,readily
4664,damn,damn
4665,discount,discount
4665,discount,discounts
4666,addiction,addiction
4666,addiction,addictions
4667,emerging,emerging
4668,worthy,worthy
4668,worthy,worthier
4668,worthy,worthiest
4669,marker,marker
4669,marker,markers
4670,juror,jurors
4670,juror,juror
4671,mention,mention
4671,mention,mentions
4672,blend,blend
4672,blend,blended
4672,blend,blending
4672,blend,blends
4673,businessman,businessman
4673,businessman,businessmen
4673,businessman,business-man
4674,premium,premiums
4674,premium,premium
4675,retailer,retailers
4675,retailer,retailer
4676,charge,charge
4677,liver,liver
4677,liver,livers
4678,pirate,pirates
4678,pirate,pirate
4679,protester,protesters
4679,protester,protester
4680,outlook,outlook
4680,outlook,outlooks
4681,elder,elders
4681,elder,elder
4682,gallon,gallon
4682,gallon,gallons
4683,additionally,additionally
4684,ignorance,ignorance
4684,ignorance,ignorances
4685,chemistry,chemistry
4686,sometime,sometime
4687,weed,weed
4687,weed,weeds
4688,babe,babe
4688,babe,babes
4689,fraction,fraction
4689,fraction,fractions
4690,cook,cook
4690,cook,cooks
4691,conversion,conversion
4691,conversion,conversions
4692,object,object
4692,object,objected
4692,object,objects
4692,object,objecting
4693,tolerate,tolerate
4693,tolerate,tolerated
4693,tolerate,tolerating
4693,tolerate,tolerates
4694,trail,trailing
4694,trail,trailed
4694,trail,trail
4694,trail,trails
4695,drown,drowned
4695,drown,drown
4695,drown,drowning
4695,drown,drowns
4696,merit,merit
4696,merit,merits
4697,citizenship,citizenship
4697,citizenship,citizenships
4698,coordinator,coordinator
4698,coordinator,coordinators
4698,coordinator,co-ordinator
4698,coordinator,co-ordinators
4699,validity,validity
4700,European,europeans
4700,European,european
4701,lightning,lightning
4701,lightning,lightnings
4702,turtle,turtle
4702,turtle,turtles
4703,ambition,ambition
4703,ambition,ambitions
4704,worldwide,worldwide
4705,sail,sail
4705,sail,sailed
4705,sail,sailing
4705,sail,sails
4706,added,added
4707,delicate,delicate
4708,comic,comics
4708,comic,comic
4709,soap,soap
4709,soap,soaps
4710,hostile,hostile
4711,instruct,instructed
4711,instruct,instruct
4711,instruct,instructing
4711,instruct,instructs
4712,shortage,shortage
4712,shortage,shortages
4713,useless,useless
4714,booth,booth
4714,booth,booths
4715,diary,diary
4715,diary,diaries
4716,gasp,gasps
4716,gasp,gasping
4716,gasp,gasped
4716,gasp,gasp
4717,suspicious,suspicious
4718,transit,transit
4718,transit,transits
4719,excite,excited
4719,excite,excite
4719,excite,excites
4719,excite,exciting
4720,publishing,publishing
